,id,duracion_estadia,genero,edad,niños,codigo_destino,tipo_acomodacion
2199,1000003,6,0,40.0,1.0,1,Hotel
2200,1003151,5,1,50.0,0.0,0,Hotel
2201,1004304,2,0,37.0,0.0,7,Hotel
2202,1007703,4,0,45.0,1.0,4,Hotel
2203,1005641,6,0,31.0,1.0,7,AirBnB
2204,1002273,5,0,40.0,1.0,5,AirBnB
2205,1004400,4,1,36.0,1.0,7,Hotel
2206,1009770,3,1,43.0,1.0,7,AirBnB
2207,1010446,5,0,33.0,1.0,5,AirBnB
2208,1001929,3,0,31.0,0.0,3,Hotel
2209,1012421,6,0,33.0,0.0,2,AirBnB
2210,1006562,5,1,40.0,,0,Hotel
2211,1003031,5,0,,,8,Hotel
2212,1001552,2,1,37.0,1.0,8,Hotel
2213,1004607,2,1,44.0,,1,Hotel
2214,1005536,4,1,41.0,1.0,2,AirBnB
2215,1008242,5,1,36.0,0.0,8,AirBnB
2216,1011949,3,1,50.0,1.0,5,AirBnB
2217,1007115,2,1,36.0,0.0,5,AirBnB
2218,1005354,6,0,40.0,,7,AirBnB
2219,1004896,3,0,41.0,1.0,7,Hotel
2220,1008030,2,0,41.0,0.0,4,AirBnB
2221,1007966,4,1,41.0,1.0,6,Hotel
2222,1008060,3,0,40.0,1.0,0,AirBnB
2223,1003863,3,0,,1.0,4,AirBnB
2224,1006498,2,0,47.0,1.0,1,Hotel
2225,1005971,4,1,37.0,0.0,3,AirBnB
2226,1012383,2,0,36.0,0.0,5,Hotel
2227,1005585,7,1,45.0,1.0,2,AirBnB
2228,1008668,2,0,,0.0,2,AirBnB
2229,1010557,4,1,36.0,1.0,2,Hotel
2230,1004233,4,1,44.0,0.0,1,AirBnB
2231,1009570,4,1,37.0,1.0,5,Hotel
2232,1009946,3,0,51.0,1.0,1,Hotel
2233,1006336,4,1,35.0,0.0,4,AirBnB
2234,1009674,5,1,37.0,0.0,4,AirBnB
2235,1008422,4,1,43.0,0.0,7,Hotel
2236,1005348,5,0,47.0,0.0,1,Hotel
2237,1004471,3,0,35.0,0.0,6,Hotel
2238,1010050,4,0,43.0,0.0,3,AirBnB
2239,1001698,4,1,39.0,1.0,2,Hotel
2240,1002023,3,1,41.0,1.0,1,AirBnB
2241,1002795,5,0,44.0,,3,AirBnB
2242,1003193,4,0,50.0,,5,AirBnB
2243,1011089,5,1,37.0,1.0,0,Hotel
2244,1000349,3,1,40.0,1.0,2,Hotel
2245,1000722,3,1,41.0,1.0,8,AirBnB
2246,1009019,3,1,33.0,1.0,4,Hotel
2247,1003237,5,0,44.0,1.0,3,Hotel
2248,1006448,5,0,36.0,0.0,6,Hotel
2249,1010228,7,1,42.0,0.0,3,Hotel
2250,1002612,7,1,46.0,1.0,0,AirBnB
2251,1009727,7,1,44.0,1.0,8,AirBnB
2252,1002269,2,1,47.0,0.0,8,AirBnB
2253,1007634,5,1,,1.0,3,Hotel
2254,1006796,4,0,34.0,1.0,4,AirBnB
2255,1005503,3,1,37.0,1.0,3,Hotel
2256,1009118,5,1,42.0,1.0,2,AirBnB
2257,1002651,6,0,42.0,1.0,1,Hotel
2258,1002701,3,0,39.0,1.0,4,AirBnB
2259,1003170,5,1,,0.0,5,AirBnB
2260,1008657,2,1,40.0,1.0,3,AirBnB
2261,1004874,2,0,35.0,1.0,2,Hotel
2262,1008869,1,1,46.0,1.0,2,Hotel
2263,1007120,2,1,44.0,,2,Hotel
2264,1002855,4,1,50.0,1.0,5,Hotel
2265,1010027,3,0,37.0,1.0,6,AirBnB
2266,1012249,3,0,41.0,0.0,3,AirBnB
2267,1011348,4,0,40.0,0.0,1,Hotel
2268,1013562,4,0,46.0,1.0,5,Hotel
2269,1004320,6,1,47.0,1.0,6,AirBnB
2270,1000978,4,1,44.0,0.0,0,Hotel
2271,1003365,4,1,,1.0,2,Hotel
2272,1003550,4,1,41.0,0.0,6,Hotel
2273,1011629,5,0,35.0,1.0,7,Hotel
2274,1010018,4,1,,0.0,6,Hotel
2275,1002112,4,0,39.0,1.0,0,AirBnB
2276,1009175,4,0,43.0,0.0,6,Hotel
2277,1008051,5,0,31.0,1.0,4,Hotel
2278,1001166,2,0,38.0,1.0,2,AirBnB
2279,1005085,2,0,27.0,0.0,3,Hotel
2280,1011631,2,0,32.0,0.0,2,Hotel
2281,1006462,2,1,40.0,1.0,4,Hotel
2282,1010516,7,0,36.0,1.0,0,AirBnB
2283,1001657,4,1,35.0,1.0,4,Hotel
2284,1003331,3,0,,,4,Hotel
2285,1010892,2,1,43.0,1.0,8,AirBnB
2286,1012733,3,0,50.0,1.0,6,Hotel
2287,1003818,2,0,,,7,Hotel
2288,1009340,3,0,,0.0,3,Hotel
2289,1007000,8,0,45.0,0.0,8,Hotel
2290,1007024,5,1,51.0,0.0,4,Hotel
2291,1007900,3,1,41.0,1.0,5,AirBnB
2292,1006367,4,0,,1.0,2,Hotel
2293,1007797,5,1,36.0,1.0,8,AirBnB
2294,1013299,4,0,46.0,1.0,7,Hotel
2295,1000641,7,1,42.0,1.0,4,AirBnB
2296,1004721,3,0,44.0,0.0,3,AirBnB
2297,1010537,3,0,44.0,0.0,8,AirBnB
2298,1005856,8,0,29.0,1.0,8,AirBnB
2299,1005486,4,0,37.0,,8,Hotel
2300,1009722,4,1,52.0,1.0,2,AirBnB
2301,1010508,2,0,50.0,,0,AirBnB
2302,1000621,2,1,40.0,0.0,0,Hotel
2303,1007723,3,1,45.0,0.0,2,AirBnB
2304,1005096,3,0,47.0,0.0,1,AirBnB
2305,1008475,3,1,54.0,0.0,3,AirBnB
2306,1014000,7,1,39.0,1.0,7,Hotel
2307,1011378,5,0,50.0,0.0,6,AirBnB
2308,1011953,3,1,42.0,1.0,4,AirBnB
2309,1005541,2,1,42.0,1.0,8,AirBnB
2310,1002174,5,1,42.0,0.0,3,Hotel
2311,1005070,3,0,43.0,0.0,1,AirBnB
2312,1003455,3,1,35.0,0.0,8,AirBnB
2313,1008945,4,0,,0.0,8,Hotel
2314,1008183,4,1,,0.0,3,AirBnB
2315,1013519,4,0,46.0,0.0,5,AirBnB
2316,1007653,3,0,40.0,0.0,0,Hotel
2317,1010977,2,0,,0.0,4,Hotel
2318,1001465,4,0,48.0,1.0,2,Hotel
2319,1002867,5,0,37.0,0.0,6,Hotel
2320,1000501,4,0,,1.0,2,Hotel
2321,1007257,4,0,47.0,1.0,6,Hotel
2322,1000989,9,1,31.0,1.0,8,Hotel
2323,1010907,4,0,42.0,0.0,8,AirBnB
2324,1010004,3,1,39.0,0.0,3,AirBnB
2325,1008686,3,1,51.0,1.0,1,AirBnB
2326,1000742,2,1,41.0,0.0,4,Hotel
2327,1005797,4,1,41.0,,5,Hotel
2328,1000780,8,0,39.0,0.0,5,Hotel
2329,1012725,2,1,41.0,0.0,7,Hotel
2330,1003764,3,1,37.0,1.0,0,Hotel
2331,1000203,3,1,35.0,1.0,2,Hotel
2332,1006879,1,1,48.0,0.0,7,Hotel
2333,1012653,5,0,30.0,0.0,8,Hotel
2334,1014017,3,0,46.0,,8,AirBnB
2335,1005181,2,0,45.0,0.0,5,AirBnB
2336,1006590,4,1,47.0,1.0,1,AirBnB
2337,1010518,4,0,,1.0,0,AirBnB
2338,1013580,4,0,41.0,,3,AirBnB
2339,1012454,3,0,45.0,0.0,8,AirBnB
2340,1001602,4,1,44.0,1.0,0,AirBnB
2341,1008204,7,0,33.0,,7,Hotel
2342,1011123,3,0,35.0,1.0,8,Hotel
2343,1007902,7,1,,1.0,6,Hotel
2344,1008867,3,1,,1.0,8,AirBnB
2345,1008844,4,1,40.0,0.0,0,Hotel
2346,1008187,2,0,36.0,0.0,8,Hotel
2347,1009143,2,0,44.0,,5,AirBnB
2348,1006625,2,0,,1.0,0,Hotel
2349,1013301,4,1,38.0,1.0,4,Hotel
2350,1008487,6,1,,0.0,7,AirBnB
2351,1002209,5,0,45.0,1.0,0,Hotel
2352,1013429,2,1,49.0,1.0,6,AirBnB
2353,1013370,2,1,38.0,0.0,0,AirBnB
2354,1007137,3,0,49.0,1.0,7,Hotel
2355,1002080,1,0,37.0,1.0,3,AirBnB
2356,1010284,1,1,35.0,0.0,8,AirBnB
2357,1000442,3,1,40.0,1.0,4,Hotel
2358,1007061,2,0,36.0,0.0,1,Hotel
2359,1003716,3,1,45.0,0.0,8,Hotel
2360,1002843,4,0,,0.0,4,AirBnB
2361,1006635,1,1,37.0,1.0,7,Hotel
2362,1005042,5,0,,1.0,5,AirBnB
2363,1001233,5,0,38.0,0.0,0,Hotel
2364,1010396,5,1,41.0,0.0,8,Hotel
2365,1001501,4,0,37.0,0.0,0,Hotel
2366,1007365,2,1,43.0,0.0,6,Hotel
2367,1012064,1,0,41.0,0.0,3,AirBnB
2368,1006000,3,1,34.0,1.0,4,Hotel
2369,1013841,3,1,49.0,,3,Hotel
2370,1007408,6,0,43.0,0.0,3,AirBnB
2371,1002501,4,1,32.0,0.0,7,AirBnB
2372,1009606,5,1,40.0,1.0,4,Hotel
2373,1007583,3,0,,0.0,6,Hotel
2374,1013657,2,1,39.0,1.0,4,Hotel
2375,1011251,6,1,42.0,0.0,5,Hotel
2376,1011649,3,1,37.0,0.0,8,AirBnB
2377,1006782,5,0,44.0,,8,AirBnB
2378,1002805,2,0,44.0,1.0,2,Hotel
2379,1000454,2,1,43.0,0.0,0,Hotel
2380,1003605,2,0,41.0,0.0,8,Hotel
2381,1004234,6,0,47.0,1.0,6,Hotel
2382,1011147,4,1,50.0,1.0,4,Hotel
2383,1010254,4,0,45.0,,6,AirBnB
2384,1009838,3,1,43.0,,5,Hotel
2385,1002047,5,1,46.0,0.0,6,Hotel
2386,1000993,2,0,37.0,1.0,6,AirBnB
2387,1000410,3,1,39.0,1.0,6,Hotel
2388,1006252,8,1,50.0,0.0,4,Hotel
2389,1000260,4,1,39.0,0.0,5,AirBnB
2390,1006056,5,1,43.0,0.0,0,Hotel
2391,1005307,3,1,42.0,0.0,1,Hotel
2392,1009531,6,1,45.0,0.0,4,Hotel
2393,1002000,9,0,44.0,1.0,5,Hotel
2394,1006499,4,0,38.0,0.0,6,Hotel
2395,1005312,5,1,48.0,1.0,4,AirBnB
2396,1010935,1,0,41.0,,6,AirBnB
2397,1005336,4,1,47.0,1.0,8,AirBnB
2398,1005712,4,1,36.0,0.0,1,Hotel
2399,1014087,2,0,39.0,0.0,6,Hotel
2400,1002799,2,1,42.0,,6,Hotel
2401,1002622,4,1,28.0,0.0,7,AirBnB
2402,1003141,2,0,43.0,0.0,2,AirBnB
2403,1009480,3,1,43.0,0.0,7,Hotel
2404,1000561,6,1,33.0,1.0,7,Hotel
2405,1000868,2,1,,0.0,5,AirBnB
2406,1005318,2,1,,,5,AirBnB
2407,1011913,9,0,47.0,0.0,1,AirBnB
2408,1003864,3,0,44.0,1.0,0,Hotel
2409,1011983,7,0,38.0,1.0,0,Hotel
2410,1005974,7,1,42.0,1.0,8,AirBnB
2411,1001934,5,1,38.0,1.0,2,Hotel
2412,1003485,7,1,40.0,0.0,6,Hotel
2413,1012216,5,1,39.0,,8,AirBnB
2414,1008741,3,1,,0.0,4,AirBnB
2415,1011419,2,0,37.0,0.0,2,Hotel
2416,1012921,2,0,42.0,0.0,1,Hotel
2417,1001566,3,1,43.0,0.0,5,Hotel
2418,1006780,4,0,33.0,0.0,0,Hotel
2419,1006341,7,1,39.0,,4,AirBnB
2420,1003379,2,0,32.0,0.0,4,Hotel
2421,1007467,3,1,36.0,0.0,4,AirBnB
2422,1006909,2,0,45.0,1.0,2,Hotel
2423,1001917,6,0,33.0,1.0,6,AirBnB
2424,1000257,1,0,42.0,0.0,6,Hotel
2425,1005935,6,0,39.0,0.0,4,Hotel
2426,1004101,6,0,45.0,0.0,7,AirBnB
2427,1001066,2,0,37.0,0.0,2,Hotel
2428,1001763,2,1,43.0,1.0,0,AirBnB
2429,1000106,3,1,36.0,,6,AirBnB
2430,1007591,3,1,38.0,0.0,6,AirBnB
2431,1010776,4,0,43.0,1.0,0,Hotel
2432,1004477,8,1,40.0,,2,Hotel
2433,1008379,8,0,40.0,,8,AirBnB
2434,1002951,1,1,41.0,1.0,8,Hotel
2435,1013127,4,1,51.0,1.0,4,Hotel
2436,1003851,3,0,41.0,0.0,8,Hotel
2437,1008693,4,0,41.0,1.0,3,Hotel
2438,1012681,3,1,31.0,,6,Hotel
2439,1004888,7,0,32.0,1.0,4,AirBnB
2440,1000389,3,1,36.0,,4,AirBnB
2441,1009589,4,1,44.0,1.0,2,AirBnB
2442,1009607,3,0,43.0,0.0,2,Hotel
2443,1007710,5,0,47.0,0.0,4,Hotel
2444,1012237,2,1,39.0,0.0,3,Hotel
2445,1012660,9,0,37.0,1.0,0,AirBnB
2446,1012308,6,0,50.0,0.0,1,AirBnB
2447,1001638,6,1,39.0,0.0,6,AirBnB
2448,1001565,5,0,37.0,1.0,2,AirBnB
2449,1000901,4,0,45.0,0.0,7,AirBnB
2450,1004880,3,0,40.0,1.0,2,AirBnB
2451,1005145,4,0,40.0,0.0,0,AirBnB
2452,1006031,6,0,38.0,1.0,1,AirBnB
2453,1009996,3,0,36.0,1.0,2,AirBnB
2454,1002982,2,1,39.0,1.0,6,Hotel
2455,1005138,3,1,,1.0,7,Hotel
2456,1013911,5,1,40.0,0.0,4,AirBnB
2457,1004052,7,1,33.0,0.0,1,AirBnB
2458,1012566,9,1,43.0,0.0,4,AirBnB
2459,1009488,3,0,40.0,1.0,5,AirBnB
2460,1000393,5,0,35.0,1.0,1,AirBnB
2461,1006300,4,0,46.0,1.0,0,Hotel
2462,1001117,4,1,28.0,1.0,4,Hotel
2463,1005736,3,1,37.0,1.0,0,Hotel
2464,1003214,3,0,41.0,0.0,2,AirBnB
2465,1002488,5,1,45.0,1.0,6,AirBnB
2466,1002414,3,0,41.0,0.0,3,AirBnB
2467,1003498,6,1,41.0,1.0,5,AirBnB
2468,1013141,5,1,43.0,1.0,7,AirBnB
2469,1013779,3,0,43.0,0.0,0,Hotel
2470,1007071,3,1,44.0,1.0,4,AirBnB
2471,1013125,5,0,37.0,1.0,1,AirBnB
2472,1003215,4,1,43.0,1.0,4,AirBnB
2473,1008564,5,0,40.0,1.0,7,AirBnB
2474,1003370,7,0,30.0,,2,Hotel
2475,1003532,2,0,39.0,0.0,8,AirBnB
2476,1007516,5,0,43.0,0.0,6,AirBnB
2477,1009612,3,1,34.0,,8,AirBnB
2478,1006660,5,1,44.0,1.0,3,AirBnB
2479,1012364,5,1,,0.0,8,AirBnB
2480,1007851,4,1,48.0,,0,Hotel
2481,1012071,3,1,,1.0,7,Hotel
2482,1000536,5,1,38.0,1.0,6,Hotel
2483,1013332,5,0,43.0,0.0,0,Hotel
2484,1010999,2,0,43.0,0.0,2,AirBnB
2485,1006116,4,1,49.0,0.0,7,Hotel
2486,1013981,3,1,38.0,1.0,4,Hotel
2487,1011116,6,1,45.0,1.0,7,AirBnB
2488,1004175,4,0,36.0,0.0,2,Hotel
2489,1008200,4,1,,0.0,2,Hotel
2490,1011797,3,1,40.0,1.0,8,AirBnB
2491,1010617,3,1,44.0,,7,AirBnB
2492,1004886,3,1,41.0,,5,Hotel
2493,1012008,2,1,32.0,0.0,7,AirBnB
2494,1006166,3,1,40.0,1.0,8,AirBnB
2495,1013167,3,0,41.0,0.0,4,AirBnB
2496,1000346,7,1,33.0,,6,AirBnB
2497,1013609,7,1,44.0,1.0,3,AirBnB
2498,1008264,3,0,45.0,1.0,0,Hotel
2499,1011097,2,1,38.0,1.0,6,Hotel
2500,1003650,3,0,40.0,0.0,5,Hotel
2501,1011040,4,0,41.0,0.0,1,AirBnB
2502,1000691,2,1,42.0,0.0,6,Hotel
2503,1013842,3,1,46.0,1.0,2,AirBnB
2504,1003004,6,1,41.0,0.0,2,Hotel
2505,1004670,7,0,48.0,1.0,0,Hotel
2506,1001354,4,0,51.0,0.0,7,AirBnB
2507,1002780,4,0,,0.0,5,Hotel
2508,1007891,3,0,45.0,1.0,7,Hotel
2509,1008532,5,1,24.0,,1,AirBnB
2510,1011512,6,0,43.0,0.0,4,AirBnB
2511,1006785,2,1,37.0,0.0,6,AirBnB
2512,1006601,4,0,46.0,1.0,4,Hotel
2513,1010491,5,0,45.0,0.0,0,Hotel
2514,1007542,2,1,51.0,0.0,3,Hotel
2515,1008959,3,1,38.0,1.0,8,Hotel
2516,1009823,6,0,,1.0,6,AirBnB
2517,1001014,6,0,45.0,1.0,7,Hotel
2518,1013888,3,0,37.0,1.0,1,Hotel
2519,1008091,8,0,39.0,1.0,6,AirBnB
2520,1012142,5,1,37.0,0.0,8,AirBnB
2521,1005526,4,0,37.0,0.0,4,Hotel
2522,1006925,4,0,41.0,,3,AirBnB
2523,1006819,3,1,31.0,0.0,8,AirBnB
2524,1013641,7,0,50.0,1.0,0,Hotel
2525,1007095,5,0,44.0,,4,AirBnB
2526,1010245,3,1,,1.0,2,Hotel
2527,1003583,4,1,39.0,0.0,8,AirBnB
2528,1010293,5,0,43.0,1.0,7,Hotel
2529,1002588,5,0,47.0,1.0,8,Hotel
2530,1000287,4,1,39.0,,4,Hotel
2531,1004808,4,1,,0.0,2,Hotel
2532,1006619,5,1,41.0,0.0,6,Hotel
2533,1006323,1,0,40.0,0.0,4,Hotel
2534,1008798,3,0,38.0,,4,Hotel
2535,1013434,1,0,43.0,,7,AirBnB
2536,1006225,5,1,26.0,1.0,7,Hotel
2537,1012369,5,0,34.0,0.0,7,Hotel
2538,1003568,5,0,37.0,1.0,8,AirBnB
2539,1006854,2,1,44.0,0.0,7,Hotel
2540,1004796,6,0,34.0,0.0,6,Hotel
2541,1003590,3,0,47.0,0.0,7,AirBnB
2542,1009170,5,0,33.0,0.0,2,AirBnB
2543,1005050,1,0,46.0,1.0,7,Hotel
2544,1009194,4,0,45.0,0.0,3,AirBnB
2545,1001131,4,1,40.0,1.0,0,Hotel
2546,1000035,2,1,33.0,0.0,7,Hotel
2547,1004819,7,1,44.0,1.0,6,AirBnB
2548,1003002,4,0,40.0,0.0,5,Hotel
2549,1001441,6,1,47.0,0.0,1,Hotel
2550,1005513,1,0,37.0,1.0,2,AirBnB
2551,1002854,6,1,36.0,0.0,8,Hotel
2552,1007753,7,1,38.0,1.0,3,Hotel
2553,1003879,3,1,46.0,0.0,6,Hotel
2554,1012729,4,1,38.0,0.0,8,AirBnB
2555,1008038,5,0,34.0,1.0,4,AirBnB
2556,1009388,1,1,39.0,0.0,8,AirBnB
2557,1008854,2,0,49.0,0.0,3,AirBnB
2558,1004486,7,0,28.0,0.0,8,Hotel
2559,1007222,3,1,43.0,1.0,4,AirBnB
2560,1008096,5,0,39.0,,4,Hotel
2561,1004726,4,0,43.0,1.0,0,Hotel
2562,1001626,5,1,45.0,0.0,5,Hotel
2563,1006379,8,1,42.0,1.0,6,AirBnB
2564,1012565,6,0,,1.0,7,Hotel
2565,1003827,3,0,37.0,1.0,7,AirBnB
2566,1001961,4,1,41.0,0.0,0,Hotel
2567,1004971,6,0,42.0,1.0,3,Hotel
2568,1002570,4,1,37.0,1.0,7,Hotel
2569,1006697,3,1,35.0,0.0,0,AirBnB
2570,1012403,3,1,35.0,1.0,2,Hotel
2571,1003517,4,0,44.0,1.0,6,Hotel
2572,1007996,1,0,42.0,0.0,3,AirBnB
2573,1005136,4,1,,1.0,1,Hotel
2574,1005051,9,1,44.0,1.0,6,AirBnB
2575,1008420,4,1,44.0,1.0,1,AirBnB
2576,1013809,4,0,35.0,1.0,7,Hotel
2577,1006715,4,1,,0.0,7,AirBnB
2578,1000033,2,0,39.0,1.0,5,AirBnB
2579,1011545,5,1,44.0,0.0,4,Hotel
2580,1007081,4,1,,1.0,5,Hotel
2581,1011602,7,1,40.0,1.0,3,AirBnB
2582,1006209,5,1,36.0,1.0,2,Hotel
2583,1010573,5,1,49.0,1.0,0,AirBnB
2584,1000586,6,1,40.0,1.0,2,AirBnB
2585,1011977,4,1,46.0,1.0,3,AirBnB
2586,1007893,2,0,51.0,1.0,5,Hotel
2587,1006793,5,1,40.0,1.0,4,Hotel
2588,1001255,3,0,42.0,0.0,0,AirBnB
2589,1007617,2,1,39.0,,8,AirBnB
2590,1012395,2,0,43.0,1.0,1,Hotel
2591,1002474,6,0,48.0,1.0,1,Hotel
2592,1001322,3,0,,0.0,5,Hotel
2593,1001551,8,0,39.0,0.0,2,Hotel
2594,1005826,4,1,41.0,,2,Hotel
2595,1009617,4,0,42.0,,1,AirBnB
2596,1002115,2,1,45.0,,7,Hotel
2597,1005981,1,1,38.0,0.0,3,AirBnB
2598,1003793,6,0,45.0,1.0,0,Hotel
2599,1009624,5,1,,,1,AirBnB
2600,1013963,3,1,32.0,1.0,5,Hotel
2601,1003086,1,0,43.0,1.0,7,Hotel
2602,1002375,2,0,42.0,0.0,3,AirBnB
2603,1002262,2,0,38.0,1.0,7,AirBnB
2604,1004115,3,0,38.0,0.0,1,Hotel
2605,1005011,3,0,47.0,0.0,4,AirBnB
2606,1006441,2,1,40.0,1.0,8,Hotel
2607,1002783,2,1,,1.0,8,Hotel
2608,1010862,3,1,47.0,1.0,7,AirBnB
2609,1011250,4,1,38.0,0.0,1,AirBnB
2610,1007131,1,1,36.0,0.0,3,AirBnB
2611,1013145,4,0,39.0,1.0,5,AirBnB
2612,1009769,2,1,38.0,0.0,6,AirBnB
2613,1010971,1,1,41.0,0.0,3,Hotel
2614,1008526,3,0,46.0,0.0,5,AirBnB
2615,1009743,3,1,47.0,0.0,4,AirBnB
2616,1001496,4,0,43.0,1.0,0,Hotel
2617,1007658,3,1,41.0,0.0,1,Hotel
2618,1006938,6,0,44.0,1.0,5,Hotel
2619,1012353,3,1,41.0,1.0,7,AirBnB
2620,1013285,3,1,,1.0,2,Hotel
2621,1000631,5,1,41.0,0.0,2,Hotel
2622,1013344,5,0,40.0,1.0,7,AirBnB
2623,1004713,8,1,38.0,0.0,5,AirBnB
2624,1010134,6,1,51.0,1.0,5,AirBnB
2625,1004075,3,1,41.0,0.0,2,Hotel
2626,1008976,6,0,48.0,0.0,8,AirBnB
2627,1013786,3,1,43.0,0.0,5,Hotel
2628,1010495,5,0,43.0,1.0,0,Hotel
2629,1004262,2,0,43.0,1.0,1,Hotel
2630,1013726,3,0,47.0,0.0,3,AirBnB
2631,1009945,5,1,47.0,1.0,1,AirBnB
2632,1005629,5,1,46.0,0.0,1,Hotel
2633,1010126,4,1,45.0,1.0,0,AirBnB
2634,1003007,8,0,44.0,0.0,1,AirBnB
2635,1005321,4,1,33.0,1.0,7,Hotel
2636,1005741,5,1,41.0,,3,Hotel
2637,1011572,4,0,,,1,Hotel
2638,1002202,5,1,46.0,1.0,5,AirBnB
2639,1010045,8,0,40.0,1.0,5,Hotel
2640,1000873,4,0,,,4,AirBnB
2641,1013113,5,1,48.0,0.0,3,Hotel
2642,1013885,3,1,37.0,,5,AirBnB
2643,1003500,3,0,43.0,1.0,5,Hotel
2644,1006954,5,1,37.0,1.0,5,Hotel
2645,1002445,2,0,42.0,1.0,2,Hotel
2646,1007995,3,1,46.0,0.0,8,Hotel
2647,1007103,6,0,42.0,0.0,3,AirBnB
2648,1008652,5,1,39.0,0.0,1,AirBnB
2649,1006264,1,1,37.0,0.0,1,AirBnB
2650,1004963,2,1,43.0,0.0,1,Hotel
2651,1012765,3,0,36.0,0.0,0,Hotel
2652,1000695,4,1,46.0,0.0,4,Hotel
2653,1009095,8,1,46.0,1.0,4,AirBnB
2654,1008298,3,0,40.0,1.0,1,AirBnB
2655,1009273,3,0,36.0,1.0,3,AirBnB
2656,1008389,4,0,39.0,1.0,2,AirBnB
2657,1001235,2,0,43.0,1.0,2,Hotel
2658,1005910,4,0,45.0,1.0,1,Hotel
2659,1002842,6,0,,0.0,3,Hotel
2660,1005453,4,0,44.0,1.0,6,Hotel
2661,1002200,3,1,38.0,0.0,4,AirBnB
2662,1012723,5,0,,0.0,2,Hotel
2663,1002388,5,1,,0.0,3,AirBnB
2664,1008781,4,0,37.0,0.0,6,Hotel
2665,1012023,6,0,41.0,1.0,7,Hotel
2666,1002448,3,0,,1.0,3,AirBnB
2667,1011400,4,0,39.0,0.0,0,Hotel
2668,1001990,5,0,37.0,0.0,2,AirBnB
2669,1013124,7,1,41.0,1.0,0,Hotel
2670,1003111,5,1,36.0,1.0,0,Hotel
2671,1011388,2,1,42.0,0.0,4,Hotel
2672,1009758,4,1,35.0,1.0,4,Hotel
2673,1009828,4,1,38.0,0.0,2,Hotel
2674,1013372,6,1,50.0,0.0,1,Hotel
2675,1006822,6,1,29.0,,5,AirBnB
2676,1008997,5,0,38.0,1.0,4,AirBnB
2677,1007030,2,0,36.0,0.0,4,AirBnB
2678,1005914,1,1,,1.0,5,Hotel
2679,1008462,3,1,45.0,1.0,2,AirBnB
2680,1011211,5,0,48.0,0.0,2,AirBnB
2681,1007110,4,1,40.0,1.0,5,Hotel
2682,1003144,6,1,33.0,1.0,3,Hotel
2683,1011589,5,1,31.0,1.0,6,Hotel
2684,1012045,4,0,46.0,0.0,5,AirBnB
2685,1008669,5,0,41.0,0.0,7,Hotel
2686,1006072,4,0,,0.0,0,AirBnB
2687,1007259,3,0,48.0,0.0,2,AirBnB
2688,1006392,4,0,35.0,1.0,3,AirBnB
2689,1006866,2,0,,1.0,5,AirBnB
2690,1001489,3,1,40.0,1.0,2,Hotel
2691,1009164,5,0,34.0,,0,Hotel
2692,1005860,4,1,43.0,0.0,2,Hotel
2693,1005362,4,1,58.0,0.0,3,AirBnB
2694,1001922,4,1,39.0,0.0,7,Hotel
2695,1007693,7,0,33.0,0.0,6,Hotel
2696,1002922,3,1,47.0,1.0,7,AirBnB
2697,1011355,6,0,41.0,0.0,5,AirBnB
2698,1001296,1,0,45.0,0.0,2,Hotel
2699,1012012,5,0,34.0,0.0,5,AirBnB
2700,1011109,3,0,33.0,1.0,1,AirBnB
2701,1008322,5,0,38.0,1.0,6,AirBnB
2702,1003503,4,1,40.0,1.0,5,Hotel
2703,1014004,8,0,42.0,0.0,8,AirBnB
2704,1007056,7,1,38.0,0.0,4,AirBnB
2705,1008695,3,0,36.0,1.0,3,AirBnB
2706,1013709,6,0,40.0,1.0,7,Hotel
2707,1011825,9,0,34.0,0.0,6,Hotel
2708,1008052,3,0,45.0,0.0,1,AirBnB
2709,1011573,3,1,40.0,1.0,8,AirBnB
2710,1011184,3,0,39.0,1.0,4,AirBnB
2711,1011801,3,1,41.0,0.0,7,AirBnB
2712,1006483,4,1,51.0,1.0,1,AirBnB
2713,1009129,3,1,47.0,0.0,4,AirBnB
2714,1003628,6,1,51.0,0.0,3,Hotel
2715,1004588,2,0,49.0,0.0,5,AirBnB
2716,1013855,4,0,37.0,0.0,4,Hotel
2717,1013039,4,0,50.0,0.0,1,Hotel
2718,1012523,4,0,,0.0,8,Hotel
2719,1001963,5,1,39.0,0.0,8,AirBnB
2720,1003040,3,0,38.0,0.0,6,Hotel
2721,1005498,7,1,41.0,,2,Hotel
2722,1009082,4,1,39.0,0.0,5,AirBnB
2723,1007417,5,0,39.0,0.0,4,Hotel
2724,1013746,3,1,42.0,1.0,0,AirBnB
2725,1010638,5,0,40.0,0.0,5,Hotel
2726,1001494,2,0,39.0,1.0,4,AirBnB
2727,1007249,3,0,42.0,,5,AirBnB
2728,1010906,3,0,42.0,1.0,3,Hotel
2729,1005241,4,0,37.0,0.0,1,Hotel
2730,1012277,8,1,38.0,0.0,6,AirBnB
2731,1013467,4,0,41.0,1.0,2,Hotel
2732,1006778,6,1,37.0,1.0,2,Hotel
2733,1006537,3,0,39.0,1.0,2,AirBnB
2734,1013275,3,0,42.0,0.0,6,AirBnB
2735,1012359,3,0,36.0,0.0,7,Hotel
2736,1004496,3,0,34.0,,8,Hotel
2737,1003077,3,0,45.0,1.0,3,Hotel
